 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	tnwillia
Date:	1/19/2012 1:36:42 PM
StationID:	4069500
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
6/19/2004	1364.73930050895	133.53659059162	8.1043789473948E-11	0	0	0	2.37452284541434	65.8883354338315	0	0	0
6/20/2004	1302.58947685744	130.409555012851	3.67938234980004E-15	0	0	0	2.68290737681667	63.8637808233977	0	0	0
6/21/2004	1260.05667248162	127.092306890026	1.67043700250265E-19	0	0	0	3.05922596972119	61.4956900468497	0	0	0
6/22/2004	1368.51985577984	124.023544991557	0.00951395293722287	4.5207511507263E-05	0.0248404335423145	0.0659821239864705	2.88985593281768	65.0934645554579	0.000799753939527376	0	7.61190291886071
6/23/2004	1267.66925055067	124.077830372108	4.31932795114147E-07	0	0	0	2.6930593902518	62.4011377831916	0	0	0
6/24/2004	1359.35841242123	122.293447343528	0.00526128993125849	0	0.0192519092967922	0.0471220949171971	2.30847592234119	65.0997251475845	0.000412446938125902	0	5.67739441688277
6/25/2004	1242.13216926088	121.712596654099	2.3886219333895E-07	0	0	0	2.27224286583981	62.8457582879519	0	0	0.0176594011377659
6/26/2004	1188.94863288997	120.098535229888	1.08443268005064E-11	0	0	0	2.51513504019969	61.5005482360785	0	0	0.589152500486831
6/27/2004	1162.7296740022	117.698127256535	4.92331675064542E-16	0	0	0	2.67790218129354	59.3186240371467	0	0	0
6/28/2004	1122.54718717532	115.593266414191	2.23518234677843E-20	0	0	0	2.86419064997505	57.7552624280316	0	0	0.628979189147949
6/29/2004	1101.91405580523	113.424748838831	1.01477121550075E-24	0	0	0	3.66286900371695	54.5822596077761	0	0	0.0134734803210067
6/30/2004	1178.38279142163	111.611171554262	0.00948345986230698	0	0.0248069848216524	0.0520614719050144	4.20359178926928	58.3346481878662	0.0137067605102202	0	8.91458343493488
7/1/2004	1110.03970412621	111.577212485039	4.30548411654183E-07	0	0	0	3.82415077843972	55.0389783302658	0	0	0.52745905775534
7/2/2004	1056.15688280079	110.366058689626	1.95468676484712E-11	0	0	0	2.96423085505082	52.7768907245257	0	0	0
7/3/2004	1037.6531375287	108.471728164896	8.87426418316202E-16	0	0	0	3.42852713670751	49.9800963676963	0	0	0
7/4/2004	1010.64450813182	106.763564316443	4.02890970609402E-20	0	0	0	3.67399478469203	49.741328227784	0	0	2.70461958309991
7/5/2004	1175.65320974414	106.364213990564	0.0220159903406554	0.00062462569698629	0.0347735047450336	0.0861631915460602	2.89836869716207	54.8766512647074	0.054344679616219	0	10.7077584959516
7/6/2004	1056.54328098751	106.728323935834	9.99524415117169E-07	0	0	0	2.48039449811394	52.4101845621916	0	0	0.0132794193738206
7/7/2004	1087.19082777717	105.535469885032	0.00459360718155215	0	0.0181314063291602	0.0345384611373593	2.44495356327095	54.908596986185	0.00708811597855039	0	5.56775595079191
7/8/2004	1041.3950740373	105.305421153495	2.08549443399258E-07	0	0	0	2.60444651889705	52.4234750019013	0	0	0.118651273342282
7/9/2004	998.58371042875	104.241907184329	9.46813008232792E-12	0	0	0	3.11848658019711	49.8347789545185	0	0	0
7/10/2004	971.518912148438	102.741469549155	4.29852440719202E-16	0	0	0	3.75699185600041	46.7408652352912	0	0	0
7/11/2004	943.11672836635	101.217137069684	1.95152706168781E-20	0	0	0	4.27184630057491	44.3004747085396	0	0	0
7/12/2004	923.680724515304	99.7418597198871	8.85991915302039E-25	0	0	0	4.29180001881696	41.8990681009818	0	0	0
7/13/2004	909.670228504186	98.3641535840676	4.02239707249145E-29	0	0	0	4.79084751199349	39.1394842817291	0	0	0
7/14/2004	1087.79051330624	97.720526264326	0.0340255517395162	0.000440973818829011	0.0407922196842826	0.0931476114964366	3.6539000837986	46.822514998194	0.0983589114924388	0	13.9431178901122
7/15/2004	953.00470706118	98.4930487364376	1.54475765910132E-06	0	0	0	3.5928335875903	43.2305651452164	0	0	0
7/16/2004	910.470708483299	97.6665004259468	7.01318892232011E-11	0	0	0	3.72494040992344	40.1013957080522	0	0	0
7/17/2004	896.590539616015	96.4208145160416	3.18398284483993E-15	0	0	0	3.34856557899464	40.6683916227999	0	0	3.29800750171971
7/18/2004	916.254734969226	95.2144427251789	1.44552597520769E-19	0	0	0	3.40881837414323	37.9711748098638	0	0	0
7/19/2004	878.886585144972	94.3733362743342	6.56267777443391E-24	0	0	0	4.07603523519235	35.5831079465909	0	0	0
7/20/2004	969.504968564095	93.4879305315712	0.0150734525898056	0	0.0299979218327947	0.047935987126442	4.69402043282981	40.4094292864284	0.0112964511159668	0	10.8886767396584
7/21/2004	902.278265811614	93.6817381427242	6.84333688856165E-07	0	0	0	4.71159875991497	35.8969983184191	0	0	0.198072293239404
7/22/2004	855.002401116089	92.8779018785656	3.10687014082223E-11	0	0	0	4.46359542138582	33.4140434999412	0	0	0.170619026357739
7/23/2004	843.585522316598	91.7094833306272	1.41051686174605E-15	0	0	0	2.8252852885973	32.0540510154351	0	0	0
7/24/2004	843.928686720734	90.6215251667909	6.40373664520949E-20	0	0	0	2.61775362581059	30.5738615943905	0	0	0
7/25/2004	836.651707145483	89.6877068557505	2.90729193909909E-24	0	0	0	3.07464689240475	29.3118972595228	0	0	0
7/26/2004	824.702032998975	88.8091299459245	1.31990849834166E-28	0	0	0	3.33815033529838	28.6127050751397	0	0	0
7/27/2004	814.060473757111	87.92781548559	5.99237531176337E-33	0	0	0	3.89835027776249	28.0018910495431	0	0	0.72645226731513
7/28/2004	806.670672979998	87.055132575738	2.72053418264703E-37	0	0	0	3.74672866497015	27.1808681739505	0	0	0
7/29/2004	793.73783198804	86.2105909284398	1.23512060808773E-41	0	0	0	3.51180255506395	26.5066759070039	0	0	0
7/30/2004	786.845569710666	85.3626792835556	5.6074388855442E-46	0	0	0	3.63691495878288	25.9247430816676	0	0	0.502864477287187
7/31/2004	828.470789432581	84.376017655771	0.00378344331524404	0	0.0166270619786688	0.0188832623785175	3.45780549725378	28.2998642719835	0.00902493560776305	0	6.26163148982617
8/1/2004	803.028869004302	84.2786766621654	1.71768060772366E-07	0	0	0	3.62579607523976	25.9347452348824	0	0	1.00585450176789
8/2/2004	776.504551041536	83.620070463579	7.79825789450337E-12	0	0	0	4.51935648571867	25.743529502161	0	0	2.92751394277128
8/3/2004	788.300687146691	82.5411337912196	9.46455007383725E-05	0	0.00286670195619753	0.0027131195991725	3.76270437323673	26.2262147684429	0.00130253508843575	0	4.16529694871796
8/4/2004	782.620224220551	82.2357272743905	4.29689908585317E-09	0	0	0	3.1820290243507	24.9723437097625	0	0	0.00887823736249758
8/5/2004	751.882306546976	81.5997504891811	1.95078916694498E-13	0	0	0	2.53325290814794	24.5412455008338	0	0	0
8/6/2004	748.924547894537	80.8642370975987	8.85656911606448E-18	0	0	0	2.68489923293986	23.9689135797397	0	0	0
8/7/2004	740.324967285302	80.167511421057	4.02087615806116E-22	0	0	0	2.99476058113937	23.2827889471037	0	0	0
8/8/2004	731.255181845735	79.4866416512064	1.82547495159643E-26	0	0	0	2.81676308054013	22.663357735534	0	0	0.0121085298059251
8/9/2004	725.87542808684	78.8166567793312	8.28764345855537E-31	0	0	0	3.3549896501839	22.4585088102739	0	0	1.87973575555502
8/10/2004	769.034965434787	78.2651474311895	0.00450287751825632	0	0.0179715008273205	0.0203285013155857	2.44386794278129	24.8458727289747	0.000499656134620062	0	5.53359304946545
8/11/2004	739.180145791099	78.0586823878724	2.04430323057733E-07	0	0	0	1.92121582700468	22.9472430693118	0	0	0.0222604588961798
8/12/2004	719.447360321802	77.4807287468225	9.2811223081446E-12	0	0	0	1.9718047436576	22.1779525576385	0	0	0.225327604591143
8/13/2004	715.081829038559	76.8670807241658	4.21362300906488E-16	0	0	0	2.10352695369281	21.6621889795928	0	0	0
8/14/2004	707.781579036778	76.2660789813168	1.91298188657292E-20	0	0	0	2.42961295795284	21.1726222935586	0	0	0.297987138197173
8/15/2004	702.362180631839	75.6661486139996	8.6849243287315E-25	0	0	0	2.64517135200302	20.5176411153072	0	0	0
8/16/2004	694.097501609097	75.0747393774225	3.94294954517284E-29	0	0	0	2.48102578358997	19.9671055812401	0	0	0
8/17/2004	689.734357653127	74.481705305373	1.79009632407851E-33	0	0	0	2.73231786479523	19.6948182461544	0	0	1.14999186917384
8/18/2004	689.807827242874	73.9013622583805	8.12702473813434E-38	0	0	0	3.02882910295888	18.8603173783744	0	0	0.00127527909288283
8/19/2004	763.273868051224	73.9252723038432	0.0179982624093774	0.00263565789665325	0.0321758359966348	0.0354327018602706	1.86680630654819	24.1592710183981	0.000978348497419245	0	8.76919719987734
8/20/2004	699.495370858375	73.827478590028	8.17119849233429E-07	0	0	0	2.0279818069339	22.1315658721111	0	0	0
8/21/2004	683.001535508923	73.3068344398027	3.70971837627591E-11	0	0	0	1.77819000808801	20.5539393224039	0	0	0
8/22/2004	679.434622599138	72.750662665223	1.68420953721511E-15	0	0	0	2.28314840915988	18.828725700206	0	0	0
8/23/2004	671.505803434932	72.2076850660841	7.64629946948977E-20	0	0	0	2.35527671582506	18.3329335057225	0	0	0.151009106473612
8/24/2004	666.923231134141	71.6626929193286	3.47141458858058E-24	0	0	0	2.39542689491593	17.7667128550175	0	0	0
8/25/2004	685.992970070047	71.0244889820048	0.00169656937245482	0	0.0115169338898293	0.00933499655890152	3.20684012416393	19.3216520714781	0.000776795628338254	0	5.02256363718462
8/26/2004	689.157541587857	70.8833111765599	0.00253609569788128	4.42073235750078E-05	0.0138675003014387	0.0115897666653397	3.42569305434875	20.9581942008513	0.000294768872028636	0	5.68029499513077
8/27/2004	688.089790209582	70.6353878357835	0.00259264267200683	0	0.0140081416473663	0.0117299728881871	3.40782897775116	22.6145013769448	0.0429864585854951	0	5.68966567363534
8/28/2004	671.037966136067	70.5494282771809	1.17705795208471E-07	0	0	0	2.27745015455143	22.5051681962688	0	0	2.16787944854107
8/29/2004	666.256337788049	70.0949986626082	5.34383483509987E-12	0	0	0	1.80449903479391	21.271666979982	0	0	0.560148263955973
8/30/2004	655.252673672414	69.6204027115699	2.42609726176199E-16	0	0	0	2.20699693169417	19.1877933271303	0	0	0
8/31/2004	644.967462663001	69.1295429350854	1.10144645280811E-20	0	0	0	2.38008804720026	18.56469568107	0	0	1.53869898753723
9/1/2004	648.22403316698	68.6268496646329	5.00055915945691E-25	0	0	0	2.51795945800066	17.4036990020228	0	0	0.0657286628741395
9/2/2004	634.282746067973	68.1570893230098	2.27025034612337E-29	0	0	0	2.88132746799847	16.8231065564357	0	0	0.150267790092935
9/3/2004	627.793392197069	67.6637547073648	1.03069206257245E-33	0	0	0	3.1743560021725	16.2231065868351	0	0	0
9/4/2004	620.282872013428	67.1728678668243	4.67933472475343E-38	0	0	0	2.96708136397942	15.7812610945588	0	0	0.0189861173795785
9/5/2004	616.643931042405	66.6819499382304	2.12441467838806E-42	0	0	0	3.00272291356022	15.3060350081346	0	0	0.0116950768154959
9/6/2004	611.510419196157	66.2026727741919	9.64482771852566E-47	0	0	0	2.81343639854051	14.9908966948394	0	0	0.306951708372835
9/7/2004	653.876883720695	65.7551777362079	0.00653534964166045	0	0.0211635237836996	0.0195822689481694	1.97601161418754	18.0027070023683	0.0105312842171969	0	5.78665614004809
9/8/2004	625.339223766557	65.7750551065201	2.96704414704499E-07	0	0	0	1.86662934768119	16.1361821428058	0	0	0
9/9/2004	610.440350807875	65.3636023805222	1.34703595878228E-11	0	0	0	1.86117093733265	14.9857201886005	0	0	0
9/10/2004	605.99379841098	64.9197972149403	6.11553379162871E-16	0	0	0	2.16570501474441	14.7110637656902	0	0	0
9/11/2004	599.743435374647	64.4821350166479	2.77644804599808E-20	0	0	0	2.5888730079828	14.3712733538628	0	0	0
9/12/2004	609.915587905395	63.8622411082788	0.000277084898435609	0	0.00484876852453521	0.00362469277317543	2.5225772590315	15.1456991456157	0.00197622338175413	0	3.22728058497094
9/13/2004	604.468568503764	63.6940754996492	1.25796349272242E-08	0	0	0	2.53438275345487	14.1672215500374	0	0	0
9/14/2004	585.644449363612	63.3016032191886	5.71114542133902E-13	0	0	0	2.69363553328741	13.818007150848	0	0	0
9/15/2004	840.518744458793	64.2391977650488	0.0734506577141958	0.0414823235259436	0.0523645140413879	0.0883161038637267	2.76164556579992	26.6118639638816	0.00524409378056034	0	20.0740061273235
9/16/2004	659.366375132921	64.9787522139114	0.00960018100318999	0	0.0249309928745695	0.0244089420879595	1.91387660407982	30.0568058392124	0.00177585024194958	0	6.66478369011362
9/17/2004	621.236056470457	64.9769212898361	4.35847543252315E-07	0	0	0	1.70567676052077	28.3511506925603	0	0	0
9/18/2004	607.255232273613	64.5712887218698	1.97874478508237E-11	0	0	0	1.92988451400428	26.5899174811297	0	0	0
9/19/2004	601.533788029805	64.1356572720994	8.98348742606356E-16	0	0	0	2.03165689778093	24.7490760285065	0	0	0
9/20/2004	596.502431248088	63.7017486227769	4.07849698165601E-20	0	0	0	2.11000889819516	22.839941502768	0	0	0
9/21/2004	591.610553404278	63.2720274987262	1.85163476503532E-24	0	0	0	1.96443151631315	21.0841291310829	0	0	0
9/22/2004	588.052483972485	62.8469450208411	8.40640882783305E-29	0	0	0	2.21654338195261	19.0618039710839	0	0	0
9/23/2004	582.211305568577	62.4304096662951	3.81650370338797E-33	0	0	0	2.06288729384827	17.2180633960127	0	0	0
9/24/2004	578.729998529247	62.0153220811107	1.73269000072205E-37	0	0	0	1.99353892199963	15.4905933102391	0	0	0.0621182798743649
9/25/2004	575.191450473763	61.608655412789	7.86640043330301E-42	0	0	0	1.78439171560308	13.985521743437	0	0	0.0443462312868042
9/26/2004	572.074846757818	61.2097322858163	3.57134027155957E-46	0	0	0	1.67813041620974	13.7868267760948	0	0	0
9/27/2004	568.275341166726	60.8192382916386	1.62138597486784E-50	0	0	0	1.72784483204949	13.5908138551115	0	0	0
9/28/2004	593.803860775257	60.5171068014862	0.00326909663302821	0	0.0155672828686987	0.0133267191875666	1.37597186324512	15.6430008504229	0.00033289401372649	0	3.96831373119877
9/29/2004	573.888668244066	60.3762200485666	1.4841675752644E-07	0	0	0	1.25690939743761	14.3860275257635	0	0	0
9/30/2004	562.840165885667	60.0236459570394	6.73811036728327E-12	0	0	0	1.39628003490518	13.5679334332995	0	0	0
10/1/2004	558.070991927517	59.655406409737	3.05909737406371E-16	0	0	0	1.74430074889052	13.4209133526891	0	0	0.000757597450152439
10/2/2004	720.516500580567	60.0065461332479	0.0459760466923617	0.0195832527214424	0.0452200716063689	0.0642900340473015	0.976294395058958	22.6582123789091	0.0785722863279609	0	13.5257142165041
10/3/2004	577.118795383107	60.4619865707577	2.08730929059147E-06	0	0	0	1.03066202718917	21.6274744885153	0	0	0
10/4/2004	567.640282876166	60.1461797183309	9.47636951854295E-11	0	0	0	0.945462083155519	21.4092470405495	0	0	0.625348599401974
10/5/2004	567.954222852953	59.7785122439165	4.30226510545072E-15	0	0	0	0.807771974023583	20.6331101111235	0	0	0
10/6/2004	561.403747640673	59.4279886913687	1.95322533607022E-19	0	0	0	1.27666886318623	19.4362424785482	0	0	0
10/7/2004	554.84835378308	59.07302672187	8.86762930680015E-24	0	0	0	1.61010779071117	17.9522918963455	0	0	0
10/8/2004	558.217092027946	58.5478739286143	5.70549518848331E-05	0	0.00223389304054884	0.0016282263875177	1.62605069132851	18.3414111910437	0.000927228112607753	0	1.94240103694831
10/9/2004	627.020344023986	58.8840398293971	0.0172640223844261	0.00553692706163882	0.031655036095943	0.0345461036773523	1.30414848774982	23.215061065416	0.00267849455303356	0	8.03652102499491
10/10/2004	561.768038784175	58.907168279237	7.83785403670564E-07	0	0	0	1.10138074654282	22.113553273103	0	0	0
10/11/2004	551.746258085777	58.5742849265477	3.5583802275488E-11	0	0	0	1.1342362059778	21.0881683673275	0	0	0
10/12/2004	547.746128072809	58.2234743234261	1.6155021239886E-15	0	0	0	1.18857847269475	20.011683337816	0	0	0
10/13/2004	543.63473280889	57.8763907811683	7.33436829601797E-20	0	0	0	1.17288113036066	18.956273214694	0	0	0
10/14/2004	539.947716805898	57.5326101507224	3.32979805491909E-24	0	0	0	0.979737795439568	18.0924777346448	0	0	0
10/15/2004	537.341361815155	57.1933517164978	1.51172597816551E-28	0	0	0	0.901935485260128	17.3620850577093	0	0	0.074706364768185
10/16/2004	543.051713546013	56.7529826258583	0.00033824607448723	0	0.00534166016911693	0.00402459874654803	0.739939815613394	18.0122003931402	0.000726657923150761	0	1.5222549911374
10/17/2004	537.010919042112	56.6296705819685	1.5356348024178E-08	0	0	0	0.665235961298169	17.8533008830442	0	0	0.506442561393539
10/18/2004	532.765114355813	56.3224898008602	6.9717712170613E-13	0	0	0	0.745980599811413	17.1789479778082	0	0	0.0559768189373989
10/19/2004	526.251453612348	56.0150812878482	3.16517923575073E-17	0	0	0	0.826410680345606	16.4206776628415	0	0	0
10/20/2004	521.945470676234	55.7021345129614	1.43698914988814E-21	0	0	0	0.860950582599863	15.6406857269575	0	0	0
10/21/2004	518.233945332866	55.39156373485	6.52392064743488E-26	0	0	0	0.884137818748995	14.8408637093961	0	0	0
10/22/2004	514.60356959268	55.0841308764366	2.96185539169126E-30	0	0	0	0.911476023364577	14.0159716539843	0	0	0
10/23/2004	514.65168430066	54.6297361062091	1.22602852412048E-06	0	0.000330971280054849	0.000243672861636869	1.12168989030624	14.139683367038	0.000406941829948114	0	1.16888205238182
10/24/2004	831.791893394982	55.9543578092975	0.101463069956526	0.0504994986511919	0.0573171816118472	0.112907130277361	1.04836588932005	29.9016150164526	0.025099482267675	0	22.8987806734907
10/25/2004	542.909853011497	56.8500380758713	4.60641624951624E-06	0	0	0	0.943499877336162	28.9579145631625	0	0	0
10/26/2004	533.851194215316	56.5545650156044	2.0913097418511E-10	0	0	0	0.777658668124425	28.2783640400977	0	0	0.00505927367117404
10/27/2004	710.457123586853	57.1441223895296	0.0514185830164191	0.0160199089478934	0.0469063798395612	0.0753134804536061	0.769778180573615	39.0149249730237	0.0155292404873053	0	14.3008851717235
10/28/2004	560.706996700915	57.4169263622351	0.00154282831704301	0	0.00688667664145173	0.00651155117602714	0.90167447239879	39.8321118853865	0.00072655601059007	0	2.06266672114462
10/29/2004	1144.93633191975	61.4652284412262	0.105611215514382	0.274257716529215	0.0294563367426649	0.109526097007991	1.08604405146138	49.5610602041788	0.199782450121221	0	19.6738770028827
10/30/2004	646.407046211285	65.778174590581	0.00735348939130347	0	0.0133652216909495	0.0159763702520525	1.14949469402687	50.9344143269325	0.00810428055894413	0	4.00168206462969
10/31/2004	719.485913865385	67.7011025974846	0.0291380386696701	0	0.0216242441726972	0.045096305913168	0.699218818891115	54.6082861335477	0.491244422471709	0	7.68548175932642
11/1/2004	647.58390713558	69.4465265101449	1.3228649090183E-06	0	0	0	0.672686154443371	54.1428880754794	0	0	0
11/2/2004	639.621766932756	69.2392525240378	6.0057973954727E-11	0	0	0	0.669393581211452	53.8181332228943	0	0	0.0756766837564189
11/3/2004	637.968191734316	68.5074330207351	4.39285244732284E-05	0	0.000826567766510863	0.000800243017565683	0.601972241176413	53.9779311548473	0.0023104471226983	0	0.722850204546123
11/4/2004	635.016322209505	68.279589350296	1.99435192565622E-09	0	0	0	0.611998859520152	53.558517893575	0	0	0
11/5/2004	626.406285540391	67.8332356663716	9.05434373466469E-14	0	0	0	0.576104772822327	53.2581235103721	0	0	0.0143229535374078
11/6/2004	622.35203418755	67.3615571554707	4.11066569599145E-18	0	0	0	0.659586863904648	52.8936331439406	0	0	0
11/7/2004	617.407367564192	66.8988061344633	1.86623933875267E-22	0	0	0	0.668415704822782	52.5446297170945	0	0	0
11/8/2004	613.008906046504	66.437714130575	8.47271348992977E-27	0	0	0	0.469788040960355	52.331218873549	0	0	0
11/9/2004	609.969140203417	65.9825730549322	3.84660597340834E-31	0	0	0	0.470172886474713	52.0967150963895	0	0	0
11/10/2004	605.795993304596	65.5427984374409	1.74635641016417E-35	0	0	0	0.628514443199441	51.7687354214702	0	0	0
11/11/2004	795.564699932915	67.9055665983291	0.0354203497241758	0.0186449709063391	0.0413723214041823	0.0653987772650141	0.49094330574211	58.5674477407118	0.00447332309596466	0	11.0590006394572
11/12/2004	642.026636958108	68.3174629865039	1.60808138964167E-06	0	0	0	0.425239981277843	58.2415600868875	0	0	0
11/13/2004	626.974870604917	67.8674659596404	7.30067821420743E-11	0	0	0	0.437649315809106	57.9551952228409	0	0	0
11/14/2004	619.701317414179	67.4030229177243	3.31450278143345E-15	0	0	0	0.454741929343984	57.6623340267109	0	0	0
11/15/2004	614.953527096315	66.9444146826688	1.50478193474962E-19	0	0	0	0.48098038896265	57.3570970597959	0	0	0
11/16/2004	610.457464624784	66.4913220361897	6.83169941455868E-24	0	0	0	0.562427580708074	57.000424024903	0	0	0
11/17/2004	605.752224962694	66.0430716487803	3.10158673579037E-28	0	0	0	0.739349705494713	56.532612411234	0	0	0
11/18/2004	600.416578049057	65.596901482624	1.40811819957093E-32	0	0	0	0.765953779542905	56.4795848366133	0	0	0.560824734764321
11/19/2004	599.577337250115	65.1484151025972	6.39284673578733E-37	0	0	0	0.584159635893842	56.0924658502308	0	0	0
11/20/2004	712.15293842894	65.6705141117633	0.018351271248244	0	0.0324206328479681	0.0431382529980744	0.603965145236343	60.5592547218509	0.0305690173199094	0	7.59191122167065
11/21/2004	700.459962194725	67.688000227479	0.00742287991754245	0	0.0223564225784832	0.0271187175600381	0.451460023275647	62.8949533151285	0.0270537582061234	0	4.5502415741775
11/22/2004	638.794541715624	68.355764193514	3.36998226891264E-07	0	0	0	0.424490644350576	62.5207728567606	0	0	0
11/23/2004	622.302829099897	67.9201380173642	1.5299695830936E-11	0	0	0	0.461677968551293	62.1892848625617	0	0	0
11/24/2004	614.779519893433	67.4468027670681	6.9460511611311E-16	0	0	0	0.36666873157298	61.9456602903644	0	0	0
11/25/2004	610.260368676844	66.9802176202479	3.1535023484169E-20	0	0	0	0.336723733111912	61.7073784166218	0	0	0
11/26/2004	606.001866491575	66.5300186475003	1.43168785123831E-24	0	0	0	0.384790992923177	61.4283649432183	0	0	0
11/27/2004	610.003744644148	65.9189832527578	0.000128132951241639	0	0.00332671815773464	0.00315963178227658	0.449814978583194	61.8126522858894	0.000814428295250018	0	0.926488163018978
11/28/2004	780.636200600344	68.7234474401339	0.0251401232837001	0.000914781167299871	0.0365522303689008	0.056074589039694	0.414914888130676	64.264605188568	0.014336474661515	0	8.9052074108584
11/29/2004	665.608880692483	69.8819323258707	1.14135983130093E-06	0	0	0	0.371442485432936	64.1427659130547	0	0	0.236367712994004
11/30/2004	647.258396911242	69.418063951958	5.18176561747238E-11	0	0	0	0.345017141520356	63.8553243264153	0	0	0
12/1/2004	636.900845773625	68.9413352944148	2.35251795078689E-15	0	0	0	0.323597404526233	63.6248046942829	0	0	0
12/2/2004	630.954348675775	68.4553747551883	1.06804149730676E-19	0	0	0	0.307212214272525	63.4082534890174	0	0	0
12/3/2004	626.320351672658	67.9780486341617	4.84890089612074E-24	0	0	0	0.289573901681358	63.2513680934343	0	6.30282407488117	0.681282407488117
12/4/2004	621.809211159159	67.508754156239	2.2013976010906E-28	0	0	0	0.346869615568643	63.035476506161	0	5.79282407488117	0
12/5/2004	616.900783890658	67.0510336596097	9.99432964687261E-33	0	0	0	0.315221103824317	62.8584384953158	0	8.74852859219985	0.346570451731868
12/6/2004	612.396486865235	66.5955734857121	4.53741863991389E-37	0	0	0	0.344997063569775	62.6529058793397	0	8.88834185709506	0.0649813264895209
12/7/2004	669.224266160256	66.6406970501272	0.0053562544114847	6.08589871508963E-05	0.0194034569373967	0.0223660119863455	0.38129939590087	64.5773927873986	0.00126580588034049	4.79259364386174	3.3402857370162
12/8/2004	624.952408461744	66.6767735421733	2.43173574071586E-07	0	0	0	0.353732415563157	64.3033447995615	0	18.3162615675399	1.40336679236782
12/9/2004	616.661731933632	66.2057830757194	4.52835311292737E-06	0	0.000615327685146075	0.000404735474472373	0.377137189877856	64.3929580681538	0	14.4574238485729	0.0403714720559604
12/10/2004	634.622388237038	65.9334178943535	0.00109404310725986	0	0.00937039142915201	0.00922340201441308	0.395541402390387	64.7617655943677	0.0105882432445354	7.83055691200853	1.10643334378761
12/11/2004	617.012627927864	66.0433038900221	4.96694802267306E-08	0	0	0	0.332258428634346	64.506581069449	0	44.1403102758031	3.68197533637946
12/12/2004	608.345569531659	65.6297314891304	2.25499091363309E-12	0	0	0	0.329895130435314	64.3021190327647	0	58.5136167995937	1.48833065237906
12/13/2004	603.303465348664	65.191415407272	1.02376429093898E-16	0	0	0	0.274632135982772	64.1488089248764	0	92.2937758017899	3.42901590021962
12/14/2004	599.473143681197	64.7593805594097	4.64788269019526E-21	0	0	0	0.207231052307189	64.0474674234067	0	91.7839774925538	2.01690763942488E-05
12/15/2004	595.553449804715	64.3372513258238	2.11013547679001E-25	0	0	0	0.230555084707081	63.9152756755966	0	91.2739774925539	0
12/16/2004	590.816315074702	63.9255655259047	9.58000024354585E-30	0	0	0	0.280327753558305	63.7443406299186	0	90.7639774925538	0
12/17/2004	586.513278409973	63.5177100752969	4.34931338182184E-34	0	0	0	0.211154510410989	63.6430641685295	0	95.7713416697439	0.551736417719008
12/18/2004	582.630186643624	63.1118558660741	1.9745852204979E-38	0	0	0	0.250903435180696	63.4968562645176	0	102.600477377276	0.733913570753204
12/19/2004	578.779180058777	62.7160987866661	8.96460303206271E-43	0	0	0	0.14472899222087	63.4461458987702	0	105.240576110572	0.315009873329595
12/20/2004	575.54233036598	62.3241902756643	4.06992348004103E-47	0	0	0	0.160728655499175	63.3641707598425	0	104.730576110572	0
12/21/2004	571.044503000416	61.9445828503829	1.84774240132397E-51	0	0	0	0.234705529139789	63.2215387751369	0	186.174551512841	8.19539754022691
12/22/2004	566.76204605564	61.5689806353074	8.38873752391777E-56	0	0	0	0.174253192653966	63.1403301087423	0	188.322149509042	0.265759799620082
12/23/2004	563.447518942262	61.1944862739796	3.80848094381581E-60	0	0	0	0.149626918822604	63.0726899774246	0	187.812149509042	0
12/24/2004	560.067687393056	60.8277062286835	1.72904767350808E-64	0	0	0	0.105787088907714	63.0390641158797	0	187.302149509042	0
12/25/2004	556.744473279936	60.4667163546374	7.84986429333796E-69	0	0	0	0.123150774101926	62.9854282590151	0	186.792149509042	0
12/26/2004	552.590145302849	60.1122145700904	3.56383287562444E-73	0	0	0	0.206389054128869	62.8644283784709	0	188.215178523164	0.193302901412195
12/27/2004	548.428544197098	59.7611225754592	1.6179776223834E-77	0	0	0	0.194559188442644	62.764404702648	0	187.705178523164	0
12/28/2004	544.601643218447	59.4102779204603	7.34560704136422E-82	0	0	0	0.247252515796279	62.6197335373754	0	204.797031957813	1.76018534346496
12/29/2004	540.712874562888	59.064218243865	3.33490043741133E-86	0	0	0	0.232345717303247	62.4949848218325	0	204.287031957813	0
12/30/2004	537.095533314833	58.7198596730528	1.51404245623212E-90	0	0	0	0.261533558042753	62.3452833141887	0	203.777031957813	0
12/31/2004	812.052537100876	60.4970379913079	0.0352109827732299	0.000434186597687579	0.041286452558372	0.0663069797070744	0.370770960644857	65.9190810166979	0.0548937867530478	200.935610526118	10.588391157899
1/1/2005	630.351151585398	62.4865707798182	1.59857614477137E-06	0	0	0	0.235183491777703	65.7494785529067	0	200.425610526118	0
1/2/2005	594.401371833637	62.1722302068088	7.25752446925408E-11	0	0	0	0.325401402527314	65.5286138937773	0	223.556698508469	2.36410879823511
1/3/2005	581.000375996812	61.7823847596328	3.29491101153823E-15	0	0	0	0.205911618121457	65.4331875438225	0	268.097235488792	4.50505369803228
